序号,介绍,网址,楼层,户型,小区,面积,时间,总价,单价,县区
1.05102E+11,坪山中-心区 交通方便 配套完善 居住舒适度强,https://sz.lianjia.com/ershoufang/105101745075.html,高楼层(共11层),5室2厅,东方威尼斯花园 ,174.54平米,2003年建板楼  -  ,500,28647,坪山
1.05103E+11,大东城二期，精装大户型，业主自住，保养通风好,https://sz.lianjia.com/ershoufang/105102541701.html,低楼层(共6层),5室3厅,大东城二期 ,158.73平米,板塔结合  -  ,880,55441,坪山
1.05102E+11,坪山小户型；60万买单间；精装；大阳台；拎包入住,https://sz.lianjia.com/ershoufang/105102083778.html,中楼层(共8层),1室0厅,八克拉 ,36.28平米,2007年建板塔结合  -  ,60,16539,坪山
1.05101E+11,坪山 坪山首座 有装修三房 红本在手,https://sz.lianjia.com/ershoufang/105100810014.html,中楼层(共16层),3室2厅,坪山首座 ,85.77平米,2015年建板塔结合  -  ,235,27399,坪山
1.05102E+11,京基御景印象二期 3室2厅 460万,https://sz.lianjia.com/ershoufang/105102454204.html,低楼层(共33层),3室2厅,京基御景印象二期 ,129平米,2015年建板塔结合  -  ,460,35659,坪山
1.05103E+11,龙光玖云著 2室1厅 230万,https://sz.lianjia.com/ershoufang/105102568686.html,中楼层(共10层),2室1厅,龙光玖云著 ,56.49平米,板塔结合  -  ,230,40716,坪山
1.05103E+11,坪山高铁站招商花园南区三房业主自住满五买房带家私,https://sz.lianjia.com/ershoufang/105102712879.html,低楼层(共34层),3室2厅,坪山招商花园城南区 ,89平米,2015年建板塔结合  -  ,325,36517,坪山
1.05103E+11,万科金域东郡 3室2厅 360万,https://sz.lianjia.com/ershoufang/105102724595.html,高楼层(共21层),3室2厅,万科金域东郡 ,104.68平米,2008年建塔楼  -  ,360,34391,坪山
1.05102E+11,坪山聚龙山科技园片区；毛坯大四房；高层；正南正北,https://sz.lianjia.com/ershoufang/105102235712.html,高楼层(共28层),4室2厅,丹梓龙庭 ,129.27平米,2014年建板楼  -  ,260,20113,坪山
1.05103E+11,六和城 三房两厅两卫，阳台看花园景观好楼下地铁口,https://sz.lianjia.com/ershoufang/105102529069.html,低楼层(共29层),3室2厅,六和城 ,88.41平米,2016年建塔楼  -  ,318,35969,坪山
1.05103E+11,满五红本在手 低总价 实验一路之隔 高铁地铁文化齐全,https://sz.lianjia.com/ershoufang/105102544875.html,高楼层(共16层),3室2厅,万科金域东郡 ,69.97平米,2008年建塔楼  -  ,240,34301,坪山
1.05102E+11,坪山小户型两房 满两年 红本在手 看房方便,https://sz.lianjia.com/ershoufang/105101548805.html,高楼层(共32层),2室2厅,祥祺滨河名苑 ,65.84平米,2015年建板塔结合  -  ,230,34934,坪山
1.05102E+11,坪山招商花园精装四房，采光好，户型方正，诚心出售,https://sz.lianjia.com/ershoufang/105102403959.html,低楼层(共33层),4室2厅,坪山招商花园城北区 ,129平米,2015年建板塔结合  -  ,470,36435,坪山
1.05103E+11,豪方菁园 2室2厅 210万,https://sz.lianjia.com/ershoufang/105102580999.html,高楼层(共25层),2室2厅,豪方菁园 ,47.25平米,2012年建板塔结合  -  ,210,44445,坪山
1.05102E+11,龙光玖云著 一房一厅 通燃气有带阳台精装修拎包入住,https://sz.lianjia.com/ershoufang/105102434554.html,中楼层(共10层),1室1厅,龙光玖云著 ,43.48平米,板塔结合  -  ,146,33579,坪山
1.05102E+11,坪山首座 朝南采光 好 户型方正 交通便利 配套齐全,https://sz.lianjia.com/ershoufang/105101615747.html,中楼层(共16层),2室2厅,坪山首座 ,69.52平米,2015年建板塔结合  -  ,210,30208,坪山
1.05102E+11,南北通板楼 复式3层半 实用200多 视野景观好 看房方便,https://sz.lianjia.com/ershoufang/105101753954.html,高楼层(共32层),6室2厅,大东城二期 ,84.34平米,2014年建板塔结合  -  ,780,92483,坪山
1.05102E+11,深业东城国际业主急出手，价格实惠户型方正,https://sz.lianjia.com/ershoufang/105101820824.html,低楼层(共32层),2室2厅,深业东城上邸 ,83.88平米,2009年建塔楼  -  ,276,32905,坪山
1.05102E+11,金地朗悦 三房满两年  简单装修，可以拎包入住,https://sz.lianjia.com/ershoufang/105102135042.html,高楼层(共32层),3室2厅,金地朗悦 ,88.55平米,2014年建塔楼  -  ,320,36138,坪山
1.05102E+11,珍品单位 3梯3户 未来坪山围大美换乘 留下益田假日,https://sz.lianjia.com/ershoufang/105102151928.html,低楼层(共39层),5室2厅,六和城 ,245.87平米,2016年建塔楼  -  ,696,28308,坪山
1.05102E+11,央企：中粮一品澜山，方正4房，,https://sz.lianjia.com/ershoufang/105102197094.html,高楼层(共32层),4室2厅,中粮一品澜山花园 ,132.21平米,2013年建板塔结合  -  ,330,24961,坪山
1.05102E+11,大社区，品牌开发商。满两年红本在手税费低,https://sz.lianjia.com/ershoufang/105102349546.html,中楼层(共32层),2室2厅,中粮一品澜山花园 ,79平米,2013年建板塔结合  -  ,210,26583,坪山
1.05102E+11,心海城 3室2厅 325万,https://sz.lianjia.com/ershoufang/105102407835.html,中楼层(共32层),3室2厅,心海城 ,89平米,板塔结合  -  ,325,36517,坪山
1.05102E+11,丹梓龙庭精装小三房  户型实用   楼层好  视野好,https://sz.lianjia.com/ershoufang/105102423283.html,高楼层(共28层),3室2厅,丹梓龙庭 ,70.5平米,2014年建板楼  -  ,198,28086,坪山
1.05102E+11,力高君御国际 3室2厅 275万,https://sz.lianjia.com/ershoufang/105102479869.html,高楼层(共35层),3室2厅,力高君御国际 ,78.37平米,2016年建板塔结合  -  ,275,35090,坪山
1.05103E+11,深业东城国际 3室2厅 275万,https://sz.lianjia.com/ershoufang/105102716579.html,中楼层(共31层),3室2厅,深业东城国际 ,81.81平米,2013年建塔楼  -  ,275,33615,坪山
1.05102E+11,东津名座两房 户型方正两房 看房方便,https://sz.lianjia.com/ershoufang/105101655792.html,高楼层(共16层),2室2厅,东津名座 ,63.91平米,2010年建塔楼  -  ,195,30512,坪山
1.05102E+11,东津名座 1室1厅 130万,https://sz.lianjia.com/ershoufang/105101662832.html,低楼层(共16层),1室1厅,东津名座 ,46平米,2010年建塔楼  -  ,130,28261,坪山
1.05102E+11,六和城写字楼  益田假日广场写字楼 带租约 看房方便,https://sz.lianjia.com/ershoufang/105102347606.html,中楼层(共35层),3室1厅,六和城 ,91.69平米,2016年建塔楼  -  ,320,34901,坪山
1.05103E+11,丹梓龙庭 4室2厅 230万,https://sz.lianjia.com/ershoufang/105102604970.html,高楼层(共28层),4室2厅,丹梓龙庭 ,84.29平米,2014年建板楼  -  ,230,27287,坪山
1.05103E+11,精装两房，满五年唯一，厅出大阳台，诚心出售,https://sz.lianjia.com/ershoufang/105102620845.html,中楼层(共33层),2室2厅,金地朗悦 ,74.53平米,2014年建板楼  -  ,260,34886,坪山
1.05102E+11,坪山招商花园城北区 4室2厅 470万,https://sz.lianjia.com/ershoufang/105101688632.html,中楼层(共33层),4室2厅,坪山招商花园城北区 ,130平米,2015年建板塔结合  -  ,470,36154,坪山
1.05102E+11,京基御景印象四期 3室2厅 320万,https://sz.lianjia.com/ershoufang/105101568531.html,中楼层(共33层),3室2厅,京基御景印象四期 ,77.78平米,2016年建板塔结合  -  ,320,41142,坪山
1.05103E+11,东津名座 2室1厅 120万,https://sz.lianjia.com/ershoufang/105102714692.html,中楼层(共14层),2室1厅,东津名座 ,48.42平米,2010年建塔楼  -  ,120,24784,坪山
1.05101E+11,优质两房，业主诚心出售，小区优美,https://sz.lianjia.com/ershoufang/105101161917.html,高楼层(共25层),2室1厅,豪方菁园 ,50.42平米,2012年建板塔结合  -  ,220,43634,坪山
1.05102E+11,龙光玖云著 2室1厅 220万,https://sz.lianjia.com/ershoufang/105102489501.html,低楼层(共22层),2室1厅,龙光玖云著 ,52平米,2017年建板塔结合  -  ,220,42308,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102674431.html,中楼层(共12层),2室1厅,金田风华苑 ,73.11平米,2008年建塔楼  -  ,135,18466,坪山
1.05103E+11,万科金域缇香 8室4厅 950万,https://sz.lianjia.com/ershoufang/105102686397.html,低楼层(共19层),8室4厅,万科金域缇香 ,123.89平米,暂无数据  -  ,950,76681,坪山
1.05103E+11,六和城 5室2厅 800万,https://sz.lianjia.com/ershoufang/105102701637.html,低楼层(共39层),5室2厅,六和城 ,248.58平米,2016年建塔楼  -  ,800,32183,坪山
1.05103E+11,豪方菁园 3室2厅 195万,https://sz.lianjia.com/ershoufang/105102730139.html,高楼层(共25层),3室2厅,豪方菁园 ,48.18平米,2012年建板塔结合  -  ,195,40474,坪山
1.05102E+11,龙光玖云著 2室0厅 115万,https://sz.lianjia.com/ershoufang/105102110779.html,中楼层(共22层),2室0厅,龙光玖云著 ,37.12平米,2017年建板塔结合  -  ,115,30981,坪山
1.05102E+11,配套成熟 品牌物业 社区环境好,https://sz.lianjia.com/ershoufang/105101547233.html,低楼层(共23层),3室2厅,万科金域东郡 ,88.56平米,2009年建塔楼  -  ,350,39522,坪山
1.05102E+11,深业开发；大学城；科技园；湿地公园；低密度,https://sz.lianjia.com/ershoufang/105101606485.html,中楼层(共32层),3室1厅,深业御园 ,72.13平米,2012年建板塔结合  -  ,220,30501,坪山
1.05103E+11,坪山首座 2室2厅 150万,https://sz.lianjia.com/ershoufang/105102590333.html,中楼层(共18层),2室2厅,坪山首座 ,67.03平米,塔楼  -  ,150,22379,坪山
1.05103E+11,东津名座 1室1厅 107万,https://sz.lianjia.com/ershoufang/105102634936.html,中楼层(共16层),1室1厅,东津名座 ,46.21平米,2010年建塔楼  -  ,107,23156,坪山
1.05102E+11,坪山服务大厅地段精装三房 满五唯一税费少 视野好,https://sz.lianjia.com/ershoufang/105101764819.html,高楼层(共25层),3室2厅,豪方菁园 ,44.14平米,2012年建板塔结合  -  ,225,50975,坪山
1.05102E+11,坪山商-业中-心 配套齐权 居住适宜 轨道口 出行方便,https://sz.lianjia.com/ershoufang/105101804604.html,高楼层(共11层),5室3厅,泰富华庭 ,210.64平米,2006年建板楼  -  ,500,23738,坪山
1.05102E+11,金地朗悦精装修俩房价格可谈看房方便,https://sz.lianjia.com/ershoufang/105101925566.html,低楼层(共33层),2室1厅,金地朗悦 ,74.36平米,2014年建板楼  -  ,260,34966,坪山
1.05102E+11,万科物业，大型社区，商圈成熟，四房仅需370万,https://sz.lianjia.com/ershoufang/105102316775.html,中楼层(共34层),4室2厅,万科金域缇香二期 ,89.36平米,2014年建板塔结合  -  ,380,42525,坪山
1.05102E+11,抢！豪方菁园 燕子岭生态公园 萨米国际医疗,https://sz.lianjia.com/ershoufang/105102391541.html,高楼层(共25层),3室2厅,豪方菁园 ,47.21平米,2012年建板塔结合  -  ,200,42364,坪山
1.05102E+11,万科缇香二期，精装89平四房，满五唯一，仅售358万,https://sz.lianjia.com/ershoufang/105102432894.html,低楼层(共34层),4室2厅,万科金域缇香二期 ,89平米,2014年建板塔结合  -  ,358,40225,坪山
1.05103E+11,京基御景印象二期 3室2厅 358万,https://sz.lianjia.com/ershoufang/105102632220.html,高楼层(共29层),3室2厅,京基御景印象二期 ,107.44平米,2015年建板塔结合  -  ,358,33321,坪山
1.05103E+11,天峦湖 4室2厅 530万,https://sz.lianjia.com/ershoufang/105102633539.html,高楼层(共32层),4室2厅,天峦湖 ,137平米,2016年建塔楼  -  ,530,38687,坪山
1.05103E+11,东方威尼斯花园 3室2厅 300万,https://sz.lianjia.com/ershoufang/105102669359.html,低楼层(共11层),3室2厅,东方威尼斯花园 ,110.17平米,2003年建塔楼  -  ,300,27231,坪山
1.05103E+11,深业东城上邸 2室2厅 260万,https://sz.lianjia.com/ershoufang/105102670587.html,中楼层(共32层),2室2厅,深业东城上邸 ,75.24平米,2009年建塔楼  -  ,260,34557,坪山
1.05103E+11,金田风华苑 1室1厅 105万,https://sz.lianjia.com/ershoufang/105102674415.html,中楼层(共12层),1室1厅,金田风华苑 ,56.62平米,2008年建塔楼  -  ,105,18545,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102674474.html,中楼层(共12层),2室1厅,金田风华苑 ,73.65平米,2008年建塔楼  -  ,135,18330,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102674488.html,中楼层(共12层),2室1厅,金田风华苑 ,73.6平米,2008年建塔楼  -  ,135,18343,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102674510.html,中楼层(共12层),2室1厅,金田风华苑 ,73.6平米,2008年建塔楼  -  ,135,18343,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102674532.html,中楼层(共12层),2室1厅,金田风华苑 ,73.23平米,2008年建塔楼  -  ,135,18436,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102674567.html,中楼层(共12层),2室1厅,金田风华苑 ,73.23平米,2008年建塔楼  -  ,135,18436,坪山
1.05103E+11,金田风华苑 2室1厅 135万,https://sz.lianjia.com/ershoufang/105102675736.html,中楼层(共12层),2室1厅,金田风华苑 ,73.12平米,2008年建塔楼  -  ,135,18463,坪山
1.05103E+11,金田风华苑 1室1厅 105万,https://sz.lianjia.com/ershoufang/105102675806.html,中楼层(共12层),1室1厅,金田风华苑 ,56.63平米,2008年建塔楼  -  ,105,18542,坪山
1.05103E+11,大东城二期，精装大户型，业主诚心出售,https://sz.lianjia.com/ershoufang/105102678042.html,低楼层(共6层),4室2厅,大东城二期 ,159.29平米,板塔结合  -  ,950,59640,坪山
1.05103E+11,京基78平温馨实用三房，朝南看花园，视野开阔。,https://sz.lianjia.com/ershoufang/105102699605.html,低楼层(共33层),3室2厅,京基御景印象四期 ,77.78平米,2016年建板塔结合  -  ,285,36642,坪山
1.05103E+11,中粮一品澜山花园 2室2厅 210万,https://sz.lianjia.com/ershoufang/105102707034.html,中楼层(共32层),2室2厅,中粮一品澜山花园 ,68.98平米,2013年建板塔结合  -  ,210,30444,坪山
1.05102E+11,京基御景印象四房  家私电器齐全 带有租约,https://sz.lianjia.com/ershoufang/105102116282.html,中楼层(共33层),3室2厅,京基御景印象四期 ,88.46平米,2016年建板塔结合  -  ,350,39566,坪山
1.05102E+11,此房买来可直接入住，交通便利上学便利,https://sz.lianjia.com/ershoufang/105102394580.html,低楼层(共35层),4室2厅,力高君御国际 ,87.9平米,2016年建板塔结合  -  ,380,43231,坪山
1.05102E+11,坪山六合城益田假日世界商务公寓，办公佳选,https://sz.lianjia.com/ershoufang/105102148175.html,低楼层(共35层),1室0厅,六和城 ,45.55平米,2016年建塔楼  -  ,95,20857,坪山
1.05102E+11,坪山六合城益田假日世界商务公寓，办公佳选,https://sz.lianjia.com/ershoufang/105102148226.html,低楼层(共35层),1室0厅,六和城 ,43.24平米,2016年建塔楼  -  ,93,21508,坪山
1.05103E+11,深业东城国际 3室2厅 350万,https://sz.lianjia.com/ershoufang/105102528965.html,低楼层(共33层),3室2厅,深业东城国际 ,89平米,2013年建塔楼  -  ,350,39326,坪山
1.05103E+11,金田风华苑 1室1厅 96万,https://sz.lianjia.com/ershoufang/105102533340.html,中楼层(共12层),1室1厅,金田风华苑 ,56.62平米,2008年建塔楼  -  ,96,16956,坪山
1.05103E+11,坪山招商花园城南区 3室2厅 355万,https://sz.lianjia.com/ershoufang/105102533368.html,中楼层(共34层),3室2厅,坪山招商花园城南区 ,88.58平米,2015年建板塔结合  -  ,355,40077,坪山
1.05103E+11,满三年唯一，税费少总价，均价低,https://sz.lianjia.com/ershoufang/105102566720.html,中楼层(共9层),1室1厅,盈富家园 ,44.98平米,2006年建板塔结合  -  ,101,22455,坪山
1.05103E+11,六和城 3室2厅 370万,https://sz.lianjia.com/ershoufang/105102612136.html,高楼层(共29层),3室2厅,六和城 ,88.41平米,2016年建塔楼  -  ,370,41851,坪山
1.05103E+11,中粮一品澜山花园 3室2厅 235万,https://sz.lianjia.com/ershoufang/105102613818.html,高楼层(共33层),3室2厅,中粮一品澜山花园 ,84.87平米,2013年建板塔结合  -  ,235,27690,坪山
1.05103E+11,中粮一品澜山花园 3室2厅 255万,https://sz.lianjia.com/ershoufang/105102617951.html,中楼层(共32层),3室2厅,中粮一品澜山花园 ,82.52平米,2013年建板塔结合  -  ,255,30902,坪山
1.05103E+11,中粮一品澜山花园 3室2厅 255万,https://sz.lianjia.com/ershoufang/105102617980.html,高楼层(共33层),3室2厅,中粮一品澜山花园 ,86.48平米,2013年建板塔结合  -  ,255,29487,坪山
1.05103E+11,京基御景印象二期 3室2厅 450万,https://sz.lianjia.com/ershoufang/105102628606.html,高楼层(共33层),3室2厅,京基御景印象二期 ,100平米,2015年建板塔结合  -  ,450,45000,坪山
1.05103E+11,京基御景印象二期 4室2厅 500万,https://sz.lianjia.com/ershoufang/105102637712.html,低楼层(共33层),4室2厅,京基御景印象二期 ,144.33平米,2015年建板塔结合  -  ,500,34643,坪山
1.05103E+11,金地朗悦 3室2厅 320万,https://sz.lianjia.com/ershoufang/105102646206.html,中楼层(共33层),3室2厅,金地朗悦 ,89.08平米,2014年建板楼  -  ,320,35923,坪山
1.05103E+11,盈富家园 1室1厅 95万,https://sz.lianjia.com/ershoufang/105102662983.html,低楼层(共9层),1室1厅,盈富家园 ,41平米,2006年建板塔结合  -  ,95,23171,坪山
1.05103E+11,深业东城上邸 2室2厅 280万,https://sz.lianjia.com/ershoufang/105102670591.html,中楼层(共32层),2室2厅,深业东城上邸 ,83.88平米,2009年建塔楼  -  ,280,33382,坪山
1.05101E+11,坪山首座方正2房 20万精致装修 业主自住保养好,https://sz.lianjia.com/ershoufang/105101045561.html,中楼层(共18层),2室1厅,坪山首座 ,67.02平米,塔楼  -  ,180,26858,坪山
1.05101E+11,坪山新区  八克拉 燕子岭公园 精装修 实用公寓三房,https://sz.lianjia.com/ershoufang/105101274545.html,中楼层(共8层),3室1厅,八克拉 ,36.29平米,2007年建板塔结合  -  ,140,38579,坪山
1.05101E+11,丹梓龙庭 单本证 厅出阳台 高层朝东南向 精装三房,https://sz.lianjia.com/ershoufang/105100733360.html,高楼层(共28层),3室2厅,丹梓龙庭 ,89.08平米,2014年建板楼  -  ,230,25820,坪山
1.05102E+11,此房是通透的标准4房户型，得房率高，精装修，高楼层,https://sz.lianjia.com/ershoufang/105101568401.html,低楼层(共6层),4室2厅,大东城二期 ,120.78平米,2013年建板塔结合  -  ,760,62925,坪山
1.05102E+11,此房满五年 红本在手 小区宁静 自住装修,https://sz.lianjia.com/ershoufang/105102214410.html,高楼层(共16层),3室2厅,深业东城上邸 ,86.1平米,2009年建塔楼  -  ,285,33102,坪山
1.05102E+11,心海城 满两年 新装修大3房 看房随时方便,https://sz.lianjia.com/ershoufang/105102276510.html,高楼层(共32层),3室2厅,心海城 ,88.41平米,板塔结合  -  ,316,35743,坪山
1.05102E+11,龙光玖云著 1室1厅 145万,https://sz.lianjia.com/ershoufang/105102457966.html,中楼层(共10层),1室1厅,龙光玖云著 ,43.48平米,板塔结合  -  ,145,33349,坪山
1.05103E+11,龙光玖云著 2室1厅 190万,https://sz.lianjia.com/ershoufang/105102570999.html,中楼层(共10层),2室1厅,龙光玖云著 ,56.35平米,板塔结合  -  ,190,33718,坪山
1.05101E+11,坪山乐安居酒店公寓；带天然气公寓；100万；首付5成,https://sz.lianjia.com/ershoufang/105101133968.html,中楼层(共14层),1室1厅,东津名座 ,45.38平米,2010年建塔楼  -  ,100,22037,坪山
1.05102E+11,坪山首座 1室1厅 130万,https://sz.lianjia.com/ershoufang/105101672287.html,高楼层(共18层),1室1厅,坪山首座 ,45平米,2015年建塔楼  -  ,130,28889,坪山
1.05102E+11,万科缇香；横厅四房；精装高层；拎包入住；诚心出售,https://sz.lianjia.com/ershoufang/105102147789.html,中楼层(共33层),4室2厅,万科金域缇香 ,89.58平米,2013年建板塔结合  -  ,375,41863,坪山
1.05103E+11,深业东城国际 3室2厅 285万,https://sz.lianjia.com/ershoufang/105102746028.html,低楼层(共33层),3室2厅,深业东城国际 ,87.89平米,2013年建塔楼  -  ,285,32427,坪山
1.05102E+11,坪山商 业CBD乐安居楼上 无需名 额 配套齐全,https://sz.lianjia.com/ershoufang/105101548689.html,低楼层(共16层),1室1厅,东津名座 ,45.38平米,2010年建塔楼  -  ,120,26444,坪山
1.05102E+11,东津名座 1室1厅 98万,https://sz.lianjia.com/ershoufang/105101549805.html,低楼层(共16层),1室1厅,东津名座 ,45.38平米,2010年建塔楼  -  ,98,21596,坪山
1.05102E+11,东津名座 户型方正精装一房 满两年,https://sz.lianjia.com/ershoufang/105101655866.html,低楼层(共16层),1室1厅,东津名座 ,46.21平米,2010年建塔楼  -  ,100,21641,坪山
1.05102E+11,东津名座精装一房 户型方正 光线明亮,https://sz.lianjia.com/ershoufang/105101656065.html,中楼层(共16层),1室1厅,东津名座 ,48.36平米,2010年建塔楼  -  ,125,25848,坪山
1.05102E+11,精装修一房一厅，首付50万上车深圳,https://sz.lianjia.com/ershoufang/105102099913.html,低楼层(共16层),1室1厅,东津名座 ,46.36平米,2010年建塔楼  -  ,110,23728,坪山
1.05102E+11,万科金域东郡 3室2厅 360万,https://sz.lianjia.com/ershoufang/105102144814.html,高楼层(共23层),3室2厅,万科金域东郡 ,89.5平米,2009年建塔楼  -  ,360,40224,坪山
1.05102E+11,住家精装，民水民电，居家户型，总价低，上车房,https://sz.lianjia.com/ershoufang/105102210635.html,中楼层(共18层),2室1厅,坪山首座 ,67.03平米,塔楼  -  ,160,23870,坪山
1.05102E+11,东津名座 4室2厅 320万,https://sz.lianjia.com/ershoufang/105102252149.html,高楼层(共14层),4室2厅,东津名座 ,101.05平米,2010年建塔楼  -  ,320,31668,坪山
1.05102E+11,六和城 楼下益田假日广场，带租约写字楼仅售130万,https://sz.lianjia.com/ershoufang/105102293835.html,中楼层(共35层),1室0厅,六和城 ,43.24平米,2016年建塔楼  -  ,130,30065,坪山
1.05102E+11,中间楼层、高实用率、拎包入住、户型好、通风采光,https://sz.lianjia.com/ershoufang/105102365726.html,中楼层(共8层),1室0厅,八克拉 ,36.28平米,2007年建板塔结合  -  ,60,16539,坪山
1.05102E+11,总价低，户型方正坪山商圈旺区，价格也很优惠,https://sz.lianjia.com/ershoufang/105102370749.html,中楼层(共35层),1室2厅,六和城 ,91.13平米,2016年建塔楼  -  ,240,26337,坪山
1.05102E+11,商务区小公寓  建设中双口 楼下乐安居大酒店,https://sz.lianjia.com/ershoufang/105102427818.html,中楼层(共14层),1室2厅,东津名座 ,45.44平米,2010年建塔楼  -  ,90,19807,坪山
1.05103E+11,京基御景印象二期 1室2厅 180万,https://sz.lianjia.com/ershoufang/105102529135.html,中楼层(共33层),1室2厅,京基御景印象二期 ,44.93平米,2015年建板塔结合  -  ,180,40063,坪山
1.05101E+11,中粮一品澜山花园 3室2厅 255万,https://sz.lianjia.com/ershoufang/105101169509.html,中楼层(共33层),3室2厅,中粮一品澜山花园 ,87.08平米,2013年建板塔结合  -  ,255,29284,坪山
1.05102E+11,京基御景印象二期 2室2厅 265万,https://sz.lianjia.com/ershoufang/105101765244.html,中楼层(共29层),2室2厅,京基御景印象二期 ,78.72平米,2015年建板塔结合  -  ,265,33664,坪山
1.05102E+11,中粮一品澜山刚需上车笋盘!!!!,https://sz.lianjia.com/ershoufang/105102464783.html,低楼层(共32层),3室2厅,中粮一品澜山花园 ,82.55平米,2013年建板塔结合  -  ,235,28468,坪山
1.05101E+11,万科金域缇香 4室2厅 450万,https://sz.lianjia.com/ershoufang/105100945180.html,低楼层(共34层),4室2厅,万科金域缇香 ,89.48平米,2013年建板塔结合  -  ,450,50291,坪山
1.05101E+11,坪山高铁站；万科金域缇香一期；四层复式；带花园小院,https://sz.lianjia.com/ershoufang/105101041692.html,低楼层(共19层),6室2厅,万科金域缇香 ,124.33平米,2013年建暂无数据  -  ,788,63380,坪山
1.05101E+11,丹梓龙庭精装4房高层；朝南；通风采光好；业主自住房,https://sz.lianjia.com/ershoufang/105101395484.html,中楼层(共28层),4室2厅,丹梓龙庭 ,128.61平米,2014年建板塔结合  -  ,300,23327,坪山
1.05101E+11,坪山；聚龙山科技园片区；单价2.1万；双拼大户型,https://sz.lianjia.com/ershoufang/105101490117.html,低楼层(共28层),4室2厅,丹梓龙庭 ,128.98平米,2014年建板塔结合  -  ,279,21632,坪山
1.05102E+11,京基花园小区89平大三房 朝南楼层好,https://sz.lianjia.com/ershoufang/105101619690.html,高楼层(共33层),3室2厅,京基御景印象三期 ,89.06平米,2016年建板塔结合  -  ,320,35931,坪山
1.05102E+11,深圳上车盘50年产权商品房 带装修 小区安静环境好,https://sz.lianjia.com/ershoufang/105101758672.html,中楼层(共8层),1室0厅,启兴生活区 ,36.29平米,2007年建板楼  -  ,55,15156,坪山
1.05102E+11,盈富家园 单间税费少 上车盘 业主诚心卖,https://sz.lianjia.com/ershoufang/105101804969.html,高楼层(共8层),1室1厅,盈富家园 ,38.3平米,2006年建板塔结合  -  ,95,24805,坪山
1.05102E+11,坪山实用大开间，*一房一厅。,https://sz.lianjia.com/ershoufang/105101858498.html,中楼层(共9层),1室0厅,盈富家园 ,41.56平米,2006年建板塔结合  -  ,100,24062,坪山
1.05102E+11,南北景观入户露台，阳光清风随时造访生活。,https://sz.lianjia.com/ershoufang/105101930559.html,中楼层(共18层),4室2厅,深业御园 ,135.88平米,2012年建板塔结合  -  ,330,24287,坪山
1.05102E+11,此房满两年税少，朝南三房两厅两卫，看房很方便，,https://sz.lianjia.com/ershoufang/105101993110.html,中楼层(共35层),3室2厅,力高君御国际 ,78.25平米,2016年建板塔结合  -  ,280,35783,坪山
1.05102E+11,豪方菁园 户型方正，标准三房，业主诚心出售,https://sz.lianjia.com/ershoufang/105102349349.html,中楼层(共25层),3室1厅,豪方菁园 ,48.18平米,2012年建板塔结合  -  ,190,39436,坪山
1.05102E+11,电梯旁 朝南 光线好 近坪山中X公园   小户型住宅,https://sz.lianjia.com/ershoufang/105102455290.html,高楼层(共8层),1室1厅,盈富家园 ,38.5平米,2006年建板塔结合  -  ,90,23377,坪山
1.05102E+11,中粮一品澜山花园 满2年 毛坯,https://sz.lianjia.com/ershoufang/105102469724.html,低楼层(共32层),1室2厅,中粮一品澜山花园 ,69.85平米,2013年建板塔结合  -  ,190,27202,坪山
1.05103E+11,金地朗悦 3室2厅 280万,https://sz.lianjia.com/ershoufang/105102528955.html,中楼层(共32层),3室2厅,金地朗悦 ,89.84平米,2014年建塔楼  -  ,280,31167,坪山
1.05103E+11,精装单间户型，满两年红本在手，诚心出售,https://sz.lianjia.com/ershoufang/105102578214.html,中楼层(共14层),1室1厅,东津名座 ,45.44平米,2010年建塔楼  -  ,100,22008,坪山
1.05101E+11,坪山新区 坪山首座 中间楼层 厅出阳台 公寓二房,https://sz.lianjia.com/ershoufang/105101430934.html,中楼层(共16层),2室2厅,坪山首座 ,69.52平米,2015年建板塔结合  -  ,180,25892,坪山
1.05102E+11,相邻两套打通 可复原 红本在手 沙湖站 企业总部基地,https://sz.lianjia.com/ershoufang/105101548442.html,中楼层(共32层),2室2厅,深业东城上邸 ,83.88平米,2009年建塔楼  -  ,254,30282,坪山
1.05102E+11,深业东城上邸 3室2厅 320万,https://sz.lianjia.com/ershoufang/105101548729.html,低楼层(共32层),3室2厅,深业东城上邸 ,89.36平米,2009年建塔楼  -  ,320,35811,坪山
1.05102E+11,京基御景印象大4房 格局方正 光线明亮 税费低,https://sz.lianjia.com/ershoufang/105101548735.html,低楼层(共33层),4室2厅,京基御景印象四期 ,88.3平米,2016年建板塔结合  -  ,320,36241,坪山
1.05102E+11,交通方便，高耑商务公寓，办公佳选，业主诚心出售,https://sz.lianjia.com/ershoufang/105101568322.html,低楼层(共35层),1室0厅,六和城 ,47.02平米,2016年建塔楼  -  ,140,29775,坪山
